date,value
01/01/2013,1.98
02/01/2013,2.99
03/01/2013,4.01
04/01/2013,5.08
05/01/2013,6.08
06/01/2013,7.11
07/01/2013,8.1
08/01/2013,9.059999999999999
09/01/2013,10.169999999999998
10/01/2013,11.119999999999997
11/01/2013,12.059999999999997
12/01/2013,12.989999999999997
13/01/2013,14.069999999999997
14/01/2013,15.049999999999997
15/01/2013,16.119999999999997
16/01/2013,17.15
17/01/2013,18.139999999999997
18/01/2013,19.249999999999996
19/01/2013,20.289999999999996
20/01/2013,21.269999999999996
21/01/2013,22.209999999999997
22/01/2013,23.189999999999998
23/01/2013,24.169999999999998
24/01/2013,25.229999999999997
25/01/2013,26.289999999999996
26/01/2013,27.319999999999997
27/01/2013,28.419999999999998
28/01/2013,29.389999999999997
29/01/2013,30.47
30/01/2013,31.5
31/01/2013,32.53
01/02/2013,33.57
02/02/2013,34.56
03/02/2013,35.550000000000004
04/02/2013,36.480000000000004
05/02/2013,37.480000000000004
06/02/2013,38.52
07/02/2013,39.540000000000006
08/02/2013,40.540000000000006
09/02/2013,41.56000000000001
10/02/2013,42.51000000000001
11/02/2013,43.56000000000001
12/02/2013,44.56000000000001
13/02/2013,45.58000000000001
14/02/2013,46.54000000000001
15/02/2013,47.51000000000001
16/02/2013,48.500000000000014
17/02/2013,49.51000000000001
18/02/2013,50.500000000000014
19/02/2013,51.51000000000001
20/02/2013,52.52000000000001
21/02/2013,53.59000000000001
22/02/2013,54.50000000000001
23/02/2013,55.550000000000004
24/02/2013,56.480000000000004
25/02/2013,57.43000000000001
26/02/2013,58.43000000000001
27/02/2013,59.400000000000006
28/02/2013,60.410000000000004
01/03/2013,61.36000000000001
02/03/2013,62.370000000000005
03/03/2013,63.260000000000005
04/03/2013,64.38000000000001
05/03/2013,65.45
06/03/2013,66.46000000000001
07/03/2013,67.44000000000001
08/03/2013,68.42000000000002
09/03/2013,69.44000000000001
10/03/2013,70.42000000000002
11/03/2013,71.41000000000001
12/03/2013,72.38000000000001
13/03/2013,73.34
14/03/2013,74.34
15/03/2013,75.35000000000001
16/03/2013,76.4
17/03/2013,77.43
18/03/2013,78.4
19/03/2013,79.42
20/03/2013,80.47
21/03/2013,81.56
22/03/2013,82.64
23/03/2013,83.59
24/03/2013,84.62
25/03/2013,85.51
26/03/2013,86.56
27/03/2013,87.61
28/03/2013,88.6
29/03/2013,89.5
30/03/2013,90.49
31/03/2013,91.50999999999999
01/04/2013,92.53999999999999
02/04/2013,93.53999999999999
03/04/2013,94.57
04/04/2013,95.58999999999999
05/04/2013,96.52
06/04/2013,97.44
07/04/2013,98.41
08/04/2013,99.47
09/04/2013,100.42999999999999
10/04/2013,101.49999999999999
11/04/2013,102.44999999999999
12/04/2013,103.47999999999999
13/04/2013,104.52
14/04/2013,105.45
15/04/2013,106.47
16/04/2013,107.55
17/04/2013,108.47
18/04/2013,109.47
19/04/2013,110.5
20/04/2013,111.49
21/04/2013,112.44999999999999
22/04/2013,113.35999999999999
23/04/2013,114.39999999999999
24/04/2013,115.36999999999999
25/04/2013,116.46
26/04/2013,117.5
27/04/2013,118.52
28/04/2013,119.47
29/04/2013,120.47
30/04/2013,121.52
01/05/2013,122.56
02/05/2013,123.49000000000001
03/05/2013,124.48
04/05/2013,125.52000000000001
05/05/2013,126.47000000000001
06/05/2013,127.47000000000001
07/05/2013,128.44000000000003
08/05/2013,129.51000000000002
09/05/2013,130.50000000000003
10/05/2013,131.57000000000002
11/05/2013,132.51000000000002
12/05/2013,133.55
13/05/2013,134.65
14/05/2013,135.70000000000002
15/05/2013,136.71
16/05/2013,137.68
