date,value
01/01/2013,1.99
02/01/2013,3.0700000000000003
03/01/2013,4.0200000000000005
04/01/2013,5.07
05/01/2013,6.0
06/01/2013,6.98
07/01/2013,8.06
08/01/2013,9.040000000000001
09/01/2013,10.0
10/01/2013,10.93
11/01/2013,11.89
12/01/2013,12.88
13/01/2013,13.89
14/01/2013,14.850000000000001
15/01/2013,15.870000000000001
16/01/2013,16.900000000000002
17/01/2013,17.89
18/01/2013,18.82
19/01/2013,19.81
20/01/2013,20.79
21/01/2013,21.9
22/01/2013,22.95
23/01/2013,23.93
24/01/2013,24.919999999999998
25/01/2013,25.919999999999998
26/01/2013,26.889999999999997
27/01/2013,27.879999999999995
28/01/2013,29.009999999999994
29/01/2013,29.999999999999993
30/01/2013,30.96999999999999
31/01/2013,31.91999999999999
01/02/2013,32.959999999999994
02/02/2013,33.99999999999999
03/02/2013,34.97999999999999
04/02/2013,35.93999999999999
05/02/2013,36.97999999999999
06/02/2013,38.05999999999999
07/02/2013,39.069999999999986
08/02/2013,40.109999999999985
09/02/2013,41.02999999999999
10/02/2013,41.999999999999986
11/02/2013,42.95999999999999
12/02/2013,44.009999999999984
13/02/2013,45.009999999999984
14/02/2013,46.08999999999998
15/02/2013,47.12999999999998
16/02/2013,48.15999999999998
17/02/2013,49.19999999999998
18/02/2013,50.329999999999984
19/02/2013,51.289999999999985
20/02/2013,52.29999999999998
21/02/2013,53.149999999999984
22/02/2013,54.15999999999998
23/02/2013,55.13999999999998
24/02/2013,56.15999999999998
25/02/2013,57.179999999999986
26/02/2013,58.22999999999998
27/02/2013,59.179999999999986
28/02/2013,60.15999999999998
01/03/2013,61.18999999999998
02/03/2013,62.11999999999998
03/03/2013,63.08999999999998
04/03/2013,64.10999999999999
05/03/2013,65.05999999999999
06/03/2013,65.99999999999999
07/03/2013,66.97999999999999
08/03/2013,67.99
09/03/2013,68.97999999999999
10/03/2013,69.99999999999999
11/03/2013,70.98999999999998
12/03/2013,71.99999999999999
13/03/2013,72.99999999999999
14/03/2013,73.97999999999999
15/03/2013,74.97999999999999
16/03/2013,76.00999999999999
17/03/2013,76.94
18/03/2013,77.97
19/03/2013,78.96
20/03/2013,79.91
21/03/2013,80.94
22/03/2013,81.92999999999999
23/03/2013,82.89999999999999
24/03/2013,83.80999999999999
25/03/2013,84.76999999999998
26/03/2013,85.71999999999998
27/03/2013,86.66999999999999
28/03/2013,87.65999999999998
29/03/2013,88.70999999999998
30/03/2013,89.71999999999998
31/03/2013,90.77999999999999
01/04/2013,91.76999999999998
02/04/2013,92.75999999999998
03/04/2013,93.67999999999998
04/04/2013,94.75999999999998
05/04/2013,95.76999999999998
06/04/2013,96.73999999999998
07/04/2013,97.73999999999998
08/04/2013,98.81999999999998
09/04/2013,99.89999999999998
10/04/2013,100.96999999999997
11/04/2013,102.02999999999997
12/04/2013,102.89999999999998
13/04/2013,103.84999999999998
14/04/2013,104.80999999999997
15/04/2013,105.91999999999997
16/04/2013,106.94999999999997
17/04/2013,107.93999999999997
18/04/2013,108.93999999999997
19/04/2013,109.88999999999997
20/04/2013,110.83999999999997
21/04/2013,111.78999999999998
22/04/2013,112.83999999999997
23/04/2013,113.83999999999997
24/04/2013,114.91999999999997
25/04/2013,115.92999999999998
26/04/2013,116.95999999999998
27/04/2013,117.91999999999997
28/04/2013,118.98999999999997
29/04/2013,119.91999999999997
30/04/2013,120.96999999999997
01/05/2013,121.91999999999997
02/05/2013,122.92999999999998
03/05/2013,123.89999999999998
04/05/2013,124.96999999999997
05/05/2013,125.98999999999997
06/05/2013,127.02999999999997
07/05/2013,127.97999999999998
08/05/2013,129.01999999999998
09/05/2013,130.01
10/05/2013,130.98999999999998
11/05/2013,132.01
12/05/2013,133.01
13/05/2013,133.98
14/05/2013,134.95999999999998
15/05/2013,135.93999999999997
16/05/2013,136.90999999999997
17/05/2013,137.88999999999996
18/05/2013,138.94999999999996
19/05/2013,139.90999999999997
20/05/2013,140.91999999999996
21/05/2013,141.84999999999997
22/05/2013,142.79999999999995
23/05/2013,143.91999999999996
24/05/2013,145.02999999999997
25/05/2013,146.04999999999998
26/05/2013,147.01999999999998
27/05/2013,147.96999999999997
28/05/2013,148.82999999999998
29/05/2013,149.85999999999999
30/05/2013,150.82999999999998
31/05/2013,151.92
01/06/2013,152.89999999999998
02/06/2013,153.92
03/06/2013,154.89
04/06/2013,155.85
05/06/2013,156.81
06/06/2013,157.81
07/06/2013,158.77
08/06/2013,159.71
09/06/2013,160.72
10/06/2013,161.66
11/06/2013,162.56
12/06/2013,163.52
13/06/2013,164.62
14/06/2013,165.63
15/06/2013,166.54
16/06/2013,167.57
17/06/2013,168.60999999999999
18/06/2013,169.64
19/06/2013,170.67999999999998
20/06/2013,171.65999999999997
21/06/2013,172.62999999999997
22/06/2013,173.55999999999997
23/06/2013,174.57999999999998
24/06/2013,175.54
25/06/2013,176.53
26/06/2013,177.55
27/06/2013,178.55
28/06/2013,179.5
29/06/2013,180.59
30/06/2013,181.68
01/07/2013,182.64000000000001
02/07/2013,183.59
03/07/2013,184.65
04/07/2013,185.64000000000001
05/07/2013,186.67000000000002
06/07/2013,187.65
07/07/2013,188.66
08/07/2013,189.67
09/07/2013,190.63
10/07/2013,191.75
11/07/2013,192.7
12/07/2013,193.67
13/07/2013,194.63
14/07/2013,195.59
15/07/2013,196.69
16/07/2013,197.64
17/07/2013,198.58999999999997
18/07/2013,199.62999999999997
19/07/2013,200.60999999999996
20/07/2013,201.61999999999995
21/07/2013,202.61999999999995
22/07/2013,203.63999999999996
23/07/2013,204.55999999999995
24/07/2013,205.56999999999994
25/07/2013,206.60999999999993
26/07/2013,207.66999999999993
27/07/2013,208.75999999999993
28/07/2013,209.75999999999993
29/07/2013,210.76999999999992
30/07/2013,211.75999999999993
31/07/2013,212.76999999999992
01/08/2013,213.70999999999992
02/08/2013,214.7199999999999
03/08/2013,215.79999999999993
04/08/2013,216.83999999999992
05/08/2013,217.89999999999992
06/08/2013,218.88999999999993
07/08/2013,220.00999999999993
08/08/2013,221.01999999999992
09/08/2013,221.99999999999991
10/08/2013,223.02999999999992
11/08/2013,224.10999999999993
12/08/2013,225.10999999999993
13/08/2013,226.21999999999994
14/08/2013,227.21999999999994
15/08/2013,228.20999999999995
16/08/2013,229.27999999999994
17/08/2013,230.25999999999993
18/08/2013,231.29999999999993
19/08/2013,232.30999999999992
20/08/2013,233.32999999999993
21/08/2013,234.36999999999992
22/08/2013,235.4099999999999
23/08/2013,236.45999999999992
24/08/2013,237.45999999999992
25/08/2013,238.4699999999999
26/08/2013,239.4699999999999
27/08/2013,240.48999999999992
28/08/2013,241.55999999999992
29/08/2013,242.5399999999999
30/08/2013,243.5699999999999
31/08/2013,244.4799999999999
01/09/2013,245.4299999999999
02/09/2013,246.4799999999999
03/09/2013,247.4599999999999
04/09/2013,248.4599999999999
05/09/2013,249.43999999999988
06/09/2013,250.50999999999988
07/09/2013,251.53999999999988
08/09/2013,252.54999999999987
09/09/2013,253.53999999999988
10/09/2013,254.5599999999999
11/09/2013,255.5499999999999
12/09/2013,256.6599999999999
13/09/2013,257.6099999999999
14/09/2013,258.6699999999999
15/09/2013,259.6499999999999
16/09/2013,260.61999999999995
17/09/2013,261.60999999999996
18/09/2013,262.68999999999994
19/09/2013,263.75999999999993
20/09/2013,264.72999999999996
21/09/2013,265.73999999999995
22/09/2013,266.80999999999995
23/09/2013,267.8299999999999
24/09/2013,268.81999999999994
25/09/2013,269.81999999999994
26/09/2013,270.8299999999999
27/09/2013,271.8399999999999
28/09/2013,272.8699999999999
29/09/2013,273.8399999999999
30/09/2013,274.8699999999999
01/10/2013,275.7799999999999
02/10/2013,276.7699999999999
03/10/2013,277.75999999999993
04/10/2013,278.69999999999993
05/10/2013,279.7699999999999
06/10/2013,280.7799999999999
07/10/2013,281.7199999999999
08/10/2013,282.68999999999994
09/10/2013,283.80999999999995
10/10/2013,284.8999999999999
11/10/2013,285.7999999999999
12/10/2013,286.7999999999999
13/10/2013,287.7199999999999
14/10/2013,288.7999999999999
15/10/2013,289.7499999999999
16/10/2013,290.83999999999986
17/10/2013,291.82999999999987
18/10/2013,292.8899999999999
19/10/2013,293.8799999999999
20/10/2013,294.83999999999986
21/10/2013,295.8799999999999
22/10/2013,296.89999999999986
23/10/2013,297.90999999999985
24/10/2013,298.91999999999985
25/10/2013,299.96999999999986
26/10/2013,300.99999999999983
27/10/2013,301.99999999999983
28/10/2013,303.0699999999998
29/10/2013,304.0699999999998
30/10/2013,305.1299999999998
31/10/2013,306.11999999999983
01/11/2013,307.1499999999998
02/11/2013,308.2199999999998
03/11/2013,309.1499999999998
04/11/2013,310.0999999999998
05/11/2013,311.12999999999977
06/11/2013,312.1799999999998
07/11/2013,313.2999999999998
08/11/2013,314.2699999999998
09/11/2013,315.2999999999998
10/11/2013,316.32999999999976
11/11/2013,317.2399999999998
12/11/2013,318.25999999999976
13/11/2013,319.27999999999975
14/11/2013,320.2999999999997
15/11/2013,321.1999999999997
16/11/2013,322.0999999999997
17/11/2013,323.18999999999966
18/11/2013,324.06999999999965
19/11/2013,325.04999999999967
20/11/2013,326.06999999999965
21/11/2013,327.12999999999965
22/11/2013,328.04999999999967
23/11/2013,329.1599999999997
24/11/2013,330.17999999999967
25/11/2013,331.1499999999997
26/11/2013,332.0999999999997
27/11/2013,333.17999999999967
28/11/2013,334.24999999999966
29/11/2013,335.26999999999964
30/11/2013,336.31999999999965
01/12/2013,337.32999999999964
02/12/2013,338.30999999999966
03/12/2013,339.3499999999997
04/12/2013,340.24999999999966
05/12/2013,341.23999999999967
06/12/2013,342.26999999999964
07/12/2013,343.18999999999966
08/12/2013,344.1699999999997
09/12/2013,345.18999999999966
10/12/2013,346.19999999999965
11/12/2013,347.1599999999996
12/12/2013,348.13999999999965
13/12/2013,349.12999999999965
14/12/2013,350.14999999999964
15/12/2013,351.1599999999996
16/12/2013,352.1699999999996
17/12/2013,353.1999999999996
18/12/2013,354.1799999999996
19/12/2013,355.2299999999996
20/12/2013,356.1699999999996
21/12/2013,357.1099999999996
22/12/2013,358.08999999999963
23/12/2013,359.1699999999996
24/12/2013,360.1599999999996
25/12/2013,361.1899999999996
26/12/2013,362.2299999999996
27/12/2013,363.14999999999964
28/12/2013,364.14999999999964
29/12/2013,365.1599999999996
30/12/2013,366.1099999999996
31/12/2013,367.0999999999996
01/01/2014,368.0999999999996
02/01/2014,369.21999999999963
03/01/2014,370.2399999999996
04/01/2014,371.3799999999996
05/01/2014,372.3799999999996
06/01/2014,373.3699999999996
07/01/2014,374.4199999999996
08/01/2014,375.4199999999996
09/01/2014,376.3799999999996
10/01/2014,377.3599999999996
11/01/2014,378.2599999999996
12/01/2014,379.2299999999996
13/01/2014,380.26999999999964
14/01/2014,381.2299999999996
15/01/2014,382.2299999999996
16/01/2014,383.2299999999996
17/01/2014,384.1899999999996
18/01/2014,385.1799999999996
19/01/2014,386.1399999999996
20/01/2014,387.16999999999956
21/01/2014,388.16999999999956
22/01/2014,389.11999999999955
23/01/2014,390.11999999999955
24/01/2014,391.1499999999995
25/01/2014,392.13999999999953
26/01/2014,393.13999999999953
27/01/2014,394.1499999999995
28/01/2014,395.19999999999953
29/01/2014,396.29999999999956
30/01/2014,397.25999999999954
31/01/2014,398.29999999999956
01/02/2014,399.31999999999954
02/02/2014,400.2699999999995
03/02/2014,401.3499999999995
04/02/2014,402.3799999999995
05/02/2014,403.39999999999947
06/02/2014,404.3899999999995
07/02/2014,405.4299999999995
08/02/2014,406.4699999999995
09/02/2014,407.50999999999954
10/02/2014,408.55999999999955
11/02/2014,409.5299999999996
12/02/2014,410.5299999999996
13/02/2014,411.61999999999955
14/02/2014,412.60999999999956
15/02/2014,413.5899999999996
16/02/2014,414.6299999999996
17/02/2014,415.5799999999996
18/02/2014,416.4999999999996
19/02/2014,417.4599999999996
20/02/2014,418.4499999999996
21/02/2014,419.4899999999996
22/02/2014,420.45999999999964
23/02/2014,421.49999999999966
24/02/2014,422.44999999999965
25/02/2014,423.56999999999965
26/02/2014,424.6099999999997
27/02/2014,425.6099999999997
28/02/2014,426.5799999999997
01/03/2014,427.5799999999997
02/03/2014,428.6299999999997
03/03/2014,429.5699999999997
04/03/2014,430.5299999999997
05/03/2014,431.4799999999997
06/03/2014,432.4099999999997
07/03/2014,433.43999999999966
08/03/2014,434.46999999999963
09/03/2014,435.4899999999996
10/03/2014,436.5199999999996
11/03/2014,437.47999999999956
12/03/2014,438.49999999999955
13/03/2014,439.38999999999953
14/03/2014,440.38999999999953
15/03/2014,441.42999999999955
16/03/2014,442.44999999999953
17/03/2014,443.43999999999954
18/03/2014,444.40999999999957
19/03/2014,445.3899999999996
20/03/2014,446.3999999999996
21/03/2014,447.41999999999956
22/03/2014,448.37999999999954
23/03/2014,449.29999999999956
24/03/2014,450.36999999999955
25/03/2014,451.38999999999953
26/03/2014,452.4199999999995
27/03/2014,453.5199999999995
28/03/2014,454.4799999999995
29/03/2014,455.4299999999995
30/03/2014,456.4199999999995
31/03/2014,457.3499999999995
01/04/2014,458.3499999999995
02/04/2014,459.4399999999995
03/04/2014,460.3599999999995
04/04/2014,461.3999999999995
05/04/2014,462.4099999999995
06/04/2014,463.3699999999995
07/04/2014,464.4199999999995
08/04/2014,465.38999999999953
09/04/2014,466.3999999999995
10/04/2014,467.43999999999954
11/04/2014,468.4599999999995
12/04/2014,469.4799999999995
13/04/2014,470.4999999999995
14/04/2014,471.6299999999995
15/04/2014,472.5799999999995
16/04/2014,473.58999999999946
17/04/2014,474.67999999999944
18/04/2014,475.7599999999994
19/04/2014,476.7699999999994
20/04/2014,477.7799999999994
21/04/2014,478.8199999999994
22/04/2014,479.8199999999994
23/04/2014,480.78999999999945
24/04/2014,481.74999999999943
25/04/2014,482.74999999999943
26/04/2014,483.80999999999943
27/04/2014,484.78999999999945
28/04/2014,485.77999999999946
29/04/2014,486.73999999999944
30/04/2014,487.74999999999943
01/05/2014,488.7599999999994
02/05/2014,489.72999999999945
03/05/2014,490.76999999999947
04/05/2014,491.7399999999995
05/05/2014,492.7199999999995
06/05/2014,493.7799999999995
07/05/2014,494.7899999999995
08/05/2014,495.75999999999954
09/05/2014,496.7199999999995
10/05/2014,497.69999999999953
11/05/2014,498.62999999999954
12/05/2014,499.56999999999954
13/05/2014,500.48999999999955
14/05/2014,501.5899999999996
15/05/2014,502.53999999999957
16/05/2014,503.5899999999996
17/05/2014,504.5799999999996
18/05/2014,505.5499999999996
19/05/2014,506.5699999999996
20/05/2014,507.5899999999996
21/05/2014,508.6399999999996
22/05/2014,509.6299999999996
23/05/2014,510.5999999999996
24/05/2014,511.58999999999963
25/05/2014,512.5999999999997
26/05/2014,513.5699999999997
27/05/2014,514.5499999999997
28/05/2014,515.4399999999997
29/05/2014,516.4799999999997
30/05/2014,517.5899999999997
31/05/2014,518.5899999999997
01/06/2014,519.6799999999997
02/06/2014,520.6899999999997
03/06/2014,521.6899999999997
04/06/2014,522.6799999999997
05/06/2014,523.6799999999997
06/06/2014,524.6799999999997
07/06/2014,525.6399999999998
08/06/2014,526.5399999999997
09/06/2014,527.4499999999997
10/06/2014,528.4299999999997
11/06/2014,529.4499999999997
12/06/2014,530.4799999999997
13/06/2014,531.4599999999997
14/06/2014,532.3799999999997
15/06/2014,533.3299999999997
16/06/2014,534.3499999999997
17/06/2014,535.3199999999997
18/06/2014,536.3799999999997
19/06/2014,537.4299999999996
20/06/2014,538.4499999999996
21/06/2014,539.3899999999996
22/06/2014,540.4599999999997
23/06/2014,541.4599999999997
24/06/2014,542.4299999999997
25/06/2014,543.4099999999997
26/06/2014,544.4199999999997
27/06/2014,545.3999999999997
28/06/2014,546.3799999999998
29/06/2014,547.3999999999997
30/06/2014,548.4199999999997
01/07/2014,549.4099999999997
02/07/2014,550.4199999999997
03/07/2014,551.4799999999997
04/07/2014,552.4499999999997
