date,value
01/01/2013,2.02
02/01/2013,3.0
03/01/2013,3.9
04/01/2013,5.01
05/01/2013,6.04
06/01/2013,6.97
07/01/2013,7.96
08/01/2013,8.98
09/01/2013,9.950000000000001
10/01/2013,10.940000000000001
11/01/2013,11.990000000000002
12/01/2013,13.000000000000002
13/01/2013,14.010000000000002
14/01/2013,14.950000000000001
15/01/2013,15.920000000000002
16/01/2013,16.94
17/01/2013,17.89
18/01/2013,18.89
19/01/2013,19.87
20/01/2013,20.92
21/01/2013,21.950000000000003
22/01/2013,22.950000000000003
23/01/2013,23.880000000000003
24/01/2013,24.85
25/01/2013,25.82
26/01/2013,26.87
27/01/2013,27.8
28/01/2013,28.87
29/01/2013,29.89
30/01/2013,30.88
31/01/2013,31.8
01/02/2013,32.75
02/02/2013,33.82
03/02/2013,34.8
04/02/2013,35.8
05/02/2013,36.82
06/02/2013,37.910000000000004
07/02/2013,38.900000000000006
08/02/2013,39.93000000000001
09/02/2013,40.980000000000004
10/02/2013,42.06
11/02/2013,43.04
12/02/2013,44.06
13/02/2013,45.010000000000005
14/02/2013,45.95
15/02/2013,46.900000000000006
16/02/2013,47.970000000000006
17/02/2013,48.95
18/02/2013,49.88
19/02/2013,50.910000000000004
20/02/2013,51.82
21/02/2013,52.85
22/02/2013,53.81
23/02/2013,54.800000000000004
24/02/2013,55.82000000000001
25/02/2013,56.84000000000001
26/02/2013,57.96000000000001
27/02/2013,58.99000000000001
28/02/2013,59.98000000000001
01/03/2013,61.03000000000001
02/03/2013,62.05000000000001
03/03/2013,62.96000000000001
04/03/2013,63.900000000000006
05/03/2013,64.86
06/03/2013,65.97
07/03/2013,67.0
08/03/2013,67.95
09/03/2013,68.92
10/03/2013,69.91
11/03/2013,70.94
12/03/2013,71.96
13/03/2013,73.07
14/03/2013,74.05999999999999
15/03/2013,75.07
16/03/2013,76.08999999999999
17/03/2013,77.08999999999999
18/03/2013,78.13
19/03/2013,79.11
20/03/2013,80.04
21/03/2013,81.03
22/03/2013,81.97
23/03/2013,82.94
24/03/2013,84.02
25/03/2013,85.07
26/03/2013,86.1
27/03/2013,87.05
28/03/2013,87.98
29/03/2013,88.9
30/03/2013,89.91000000000001
31/03/2013,90.9
01/04/2013,91.97
02/04/2013,92.99
03/04/2013,94.03
04/04/2013,95.07000000000001
05/04/2013,96.02000000000001
06/04/2013,97.04
07/04/2013,97.95
08/04/2013,98.89
09/04/2013,99.97
10/04/2013,101.03999999999999
11/04/2013,102.00999999999999
12/04/2013,102.99
13/04/2013,104.05
14/04/2013,105.00999999999999
15/04/2013,106.02
16/04/2013,107.03
17/04/2013,108.06
18/04/2013,109.03
19/04/2013,110.11
20/04/2013,111.08
21/04/2013,112.12
22/04/2013,113.13000000000001
23/04/2013,114.11000000000001
24/04/2013,115.02000000000001
