date,value
01/01/2013,1.0209025341378786
02/01/2013,0.9538942813817283
03/01/2013,0.9668038691681615
04/01/2013,1.0419585128176312
05/01/2013,1.0454720603774768
06/01/2013,1.084787712278557
07/01/2013,1.100897781244441
08/01/2013,1.0703431505138266
09/01/2013,1.0577612717502283
10/01/2013,1.0100405224368378
11/01/2013,1.0517832772776665
12/01/2013,1.0611337019987668
13/01/2013,1.0399593371627678
14/01/2013,1.0296381666961563
15/01/2013,1.0413738731193705
16/01/2013,1.1157705722961326
17/01/2013,1.043046503999618
18/01/2013,1.0777716613873223
19/01/2013,1.0670686651477705
20/01/2013,1.138851377497173
21/01/2013,1.1620796913410403
22/01/2013,1.132414344846632
23/01/2013,1.192470826002288
24/01/2013,1.2100951054333855
25/01/2013,1.1946024976006961
26/01/2013,1.2328076162505806
27/01/2013,1.2795904441085677
28/01/2013,1.2026712944415483
29/01/2013,1.1943833748396682
30/01/2013,1.2246463074330314
31/01/2013,1.3177272188947258
01/02/2013,1.3150015538734459
02/02/2013,1.3090757164528397
03/02/2013,1.4543496218476404
04/02/2013,1.4547806509253822
05/02/2013,1.3643645340158215
06/02/2013,1.4227480210519146
07/02/2013,1.5025212679217668
08/02/2013,1.4903406930347216
09/02/2013,1.475913580792343
10/02/2013,1.4473617203601796
11/02/2013,1.4895443431590838
12/02/2013,1.591701283021799
13/02/2013,1.682099361156768
14/02/2013,1.6548758912077928
15/02/2013,1.6608637675769846
16/02/2013,1.6576383487872561
17/02/2013,1.5464345986961991
18/02/2013,1.5693281570161444
19/02/2013,1.6575915445610305
20/02/2013,1.6570059804428305
21/02/2013,1.724344058978319
22/02/2013,1.738381617666703
23/02/2013,1.7972565833809775
24/02/2013,1.8604412925884755
25/02/2013,1.856228799733631
26/02/2013,1.843221471605032
27/02/2013,1.8767249332660463
28/02/2013,1.919731429443705
01/03/2013,1.903225626086295
02/03/2013,1.9372678076391636
03/03/2013,2.035533345997158
04/03/2013,2.056738542973388
05/03/2013,2.0518540988110097
06/03/2013,2.097918138959419
07/03/2013,2.0696479511097734
08/03/2013,2.042090474839942
09/03/2013,1.997857635783721
10/03/2013,2.028029552436498
11/03/2013,2.011078358885457
12/03/2013,2.000882231782374
13/03/2013,2.049292135831935
14/03/2013,2.151377681527123
15/03/2013,2.0671763527628038
16/03/2013,2.1375971766250976
17/03/2013,2.128202354804276
18/03/2013,2.147937870691776
19/03/2013,2.2220834160972083
20/03/2013,2.1984652094761468
21/03/2013,2.1143614446736785
22/03/2013,1.9388111132956198
23/03/2013,1.9703340827780251
24/03/2013,1.910672941729208
25/03/2013,1.9106036188680906
26/03/2013,1.8846552600752513
27/03/2013,1.9244204496086752
28/03/2013,1.9610390044789217
29/03/2013,1.9767221530828745
