date,value
01/01/2013,1.0326732128882121
02/01/2013,1.0933261641330565
03/01/2013,1.1220719653131244
04/01/2013,1.1916671423219485
05/01/2013,1.1693399391042556
06/01/2013,1.1157976559083673
07/01/2013,1.2067094417556319
08/01/2013,1.2633667896141558
09/01/2013,1.312170209299219
10/01/2013,1.2341980263143435
11/01/2013,1.2145496112874734
12/01/2013,1.212553148013275
13/01/2013,1.2168766682738161
14/01/2013,1.2204788330891765
15/01/2013,1.2303823305626354
16/01/2013,1.29622685604539
17/01/2013,1.3468779860987212
18/01/2013,1.3904999933495774
19/01/2013,1.4199787090068188
20/01/2013,1.4034841921718086
21/01/2013,1.4563230893549668
22/01/2013,1.4922956056455134
23/01/2013,1.5121168542733496
24/01/2013,1.4937844534020934
25/01/2013,1.4563903141872576
26/01/2013,1.4265894043215959
27/01/2013,1.4405745498121987
28/01/2013,1.4119194513320807
29/01/2013,1.463239395234986
30/01/2013,1.508741165339901
31/01/2013,1.4885900078999854
01/02/2013,1.439617656282628
02/02/2013,1.4394401221860915
03/02/2013,1.3720049513643768
04/02/2013,1.4276169551717748
05/02/2013,1.4232221349295622
06/02/2013,1.44938737785791
07/02/2013,1.3620426199771127
08/02/2013,1.4291494323118956
09/02/2013,1.464538832021903
10/02/2013,1.450363059563576
11/02/2013,1.3774138179257962
12/02/2013,1.3697724218848828
13/02/2013,1.3252160739679608
14/02/2013,1.3181740665885169
15/02/2013,1.3453118107313171
16/02/2013,1.3030245170358232
17/02/2013,1.2621167813327276
18/02/2013,1.2743127860855699
19/02/2013,1.2760530868626976
20/02/2013,1.1926651468990852
21/02/2013,1.1629296419461113
22/02/2013,1.239648436543152
23/02/2013,1.2422630237494452
24/02/2013,1.2873557802215974
25/02/2013,1.2909948416315213
26/02/2013,1.2465141966864968
27/02/2013,1.234747066340672
28/02/2013,1.254747873698107
01/03/2013,1.2743569885478703
02/03/2013,1.2703651478383757
03/03/2013,1.2815441750599146
04/03/2013,1.1888066730129077
05/03/2013,1.1453173921755044
06/03/2013,1.0454615097417679
07/03/2013,1.0447723863671416
08/03/2013,1.0223198301352883
09/03/2013,1.0678937392470726
10/03/2013,1.1839962622042928
11/03/2013,1.1268134303659938
12/03/2013,1.1001050409365627
13/03/2013,1.1385907904585286
14/03/2013,1.1066044969750821
15/03/2013,1.0921855703341692
16/03/2013,1.090995690230956
17/03/2013,1.1105164590900192
18/03/2013,1.134649219790324
19/03/2013,1.1457294570436494
20/03/2013,1.1071758675712173
21/03/2013,1.1252450813530068
22/03/2013,1.1208041648112366
23/03/2013,1.0960140341304998
24/03/2013,1.133625816122822
25/03/2013,1.0704183294914844
26/03/2013,1.0653884979262618
27/03/2013,1.0577155290290763
28/03/2013,1.0965667594618083
29/03/2013,1.1417117652016742
30/03/2013,1.0749090618318529
31/03/2013,1.0507057078970203
01/04/2013,1.124314186201268
02/04/2013,1.1863853771685153
03/04/2013,1.2784441903386115
04/04/2013,1.2777991492716219
05/04/2013,1.2814620522872389
06/04/2013,1.4104403226309912
07/04/2013,1.3412985943466484
08/04/2013,1.3179397690818435
09/04/2013,1.3776231665692602
10/04/2013,1.345551131539677
11/04/2013,1.3624413611179305
12/04/2013,1.3590516275489943
13/04/2013,1.36475967012472
14/04/2013,1.37983805840395
15/04/2013,1.4293343076399392
16/04/2013,1.4564588633476663
17/04/2013,1.5313179434131854
18/04/2013,1.5392235546328754
19/04/2013,1.55887962926288
20/04/2013,1.5731384191451687
21/04/2013,1.5738090685421997
22/04/2013,1.6140201470853994
23/04/2013,1.5891545331760457
24/04/2013,1.6363862778947966
25/04/2013,1.595871838471809
26/04/2013,1.6425343277843505
27/04/2013,1.5786127788906783
28/04/2013,1.6309748013274645
29/04/2013,1.6453480736267891
30/04/2013,1.6223558554579371
01/05/2013,1.5575585013609472
02/05/2013,1.602461587735956
03/05/2013,1.5443030201338057
04/05/2013,1.5813993951112761
05/05/2013,1.5404319352884959
06/05/2013,1.5580836770898296
07/05/2013,1.5370993623142635
08/05/2013,1.5340398467514584
09/05/2013,1.5769282446078123
10/05/2013,1.624519337451243
11/05/2013,1.6657974950948125
12/05/2013,1.6560896206482465
13/05/2013,1.6854362372180807
14/05/2013,1.6673938682793366
15/05/2013,1.5912094037650912
16/05/2013,1.5840913040220475
17/05/2013,1.5312106497292792
18/05/2013,1.5490097311733015
19/05/2013,1.5135829850402036
20/05/2013,1.550142028900509
21/05/2013,1.5898691749118725
22/05/2013,1.6897703598950453
23/05/2013,1.6369290150840579
24/05/2013,1.6022337299809444
25/05/2013,1.6161132444774036
26/05/2013,1.6189682385092687
27/05/2013,1.634424981082734
28/05/2013,1.664679262725655
29/05/2013,1.757564194889931
30/05/2013,1.803540900016761
31/05/2013,1.8761589370640812
01/06/2013,1.907184936178657
02/06/2013,1.8384364056573557
03/06/2013,1.7639742687537825
